"Churn_flag","CustomerCareCalls","DroppedBlockedCalls","MonthlyRevenue","MonthlyMinutes","OverageMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num"
0,0,0,36.48,122,0,118,2.5,12,2
0,0,0,35.25,1011,1,-304,-0.3,12,2
0,0.7,0,10,0,0,0,0,14,2
0,2,7.3,56.86,1026,20,-100,-4.9,8,4
1,0,0,75.85,892,80,165,-10.3,8,4
1,0,25,98.72,812,116,-262,-34.7,14,4
0,0,0,30.24,212,0,-28,-0.2,14,2
0,0,3.7,23.46,334,0,-334,-79.6,14,3
0,0,0,35.82,140,15,33,-4.8,14,3
1,0.3,9.6,71.07,610,98,80,28.6,14,4
0,0,0,179.03,912,276,-389,-58.1,8,2
0,0,12.7,20.81,619,0,54,2.8,8,2
0,0.3,3.6,19.44,260,30,26,17.3,8,4
0,5.7,17.3,80.59,1772,0,326,2,14,5
0,0.7,23.7,94.58,1350,142,210,81.6,14,1
0,0,0,32.31,120,0,64,3.6,8,4
0,2,1,56.06,350,30,530,31.2,10,5
0,0.7,13,67.71,796,88,372,28.9,8,5
0,2.7,27.7,52.88,1238,14,551,9.6,12,5
0,0,0,33.74,0,0,0,6.2,12,3
1,6,12.4,92.61,330,109,-330,-32.6,12,3
0,2,10,44.18,743,72,-743,-44.2,14,4
1,1.3,9.6,32.95,138,0,112,7.9,10,2
0,0,0,34.99,240,0,121,0,14,2
1,0,0,29.99,92,0,0,0,12,2
0,0,4,62.94,597,0,-597,78.7,8,5
0,0.3,3,37.77,280,0,205,3,12,2
0,5.3,6,42.83,788,0,-112,2.2,8,7
1,0,0,52.08,92,0,-26,1.5,14,1
0,10.7,65.7,160.35,2717,331,-354,18.8,10,5
1,0.7,8,38.99,71,0,-35,0,10,5
0,0,0,26.24,0,0,0,53.7,12,3
0,4.3,6.3,37.62,488,18,374,22.9,8,5
0,0,0,35.52,92,0,-22,2,8,2
1,0.7,5.7,86.6,1000,116,-248,-3.6,12,2
0,11.7,23.7,97.84,1596,74,-94,-18.9,10,5
0,0,0,65.3,737,34,-127,-15.3,12,2
1,5.3,32.7,101.88,1056,56,60,-15.9,14,1
1,0,0,22.5,28,0,-28,-22.5,12,2
1,0,0,30.26,308,0,112,-0.3,8,2
1,0,0,53.51,474,16,110,32.4,10,2
0,0,5.3,35.3,496,0,-62,-0.3,8,2
1,0,0,74.59,800,109,-129,-12.8,14,2
0,0.3,16.3,63.53,1067,20,-175,22.8,14,2
0,8.3,3,94.39,549,0,122,-54.4,8,3
0,0,5,78.59,1283,72,414,51,9,6
0,0,0.3,25.32,134,11,206,-25.3,14,5
0,0,0,38.74,263,0,69,-3.8,12,1
1,0,32.3,51.3,287,0,-208,-0.3,10,5
0,0,0,41.04,62,0,2,-1,14,2
0,0,0,81.23,575,56,59,-2.3,12,2
0,0,0,29.99,173,0,-10,0,14,2
0,0.7,16,61.66,607,20,49,18.3,12,3
0,0.7,5,34.69,270,12,-6,5.3,14,3
1,0,0,30.31,153,0,-26,-0.3,12,2
1,0,4,89.64,679,4,-96,-31.9,12,2
0,0,0,39.99,61,0,17,0,14,2
0,0,0,65.46,469,16,63,3.5,12,1
0,5.3,24.3,69.07,818,26,132,28.1,10,5
1,0,0,64.62,366,0,-36,-0.1,12,2
1,0,2.6,81.19,325,4,15,-29.6,10,3
0,0,0,29.99,126,0,33,0,12,7
0,0,0,54.79,682,14,-185,-4.8,8,4
0,0,0,38.66,788,6,236,-1.7,10,2
0,16,79,109.51,1396,184,16,-46.9,10,4
0,0,0,90.59,1578,31,214,13.4,14,2
0,0,0,10.85,24,2,4,2.5,12,2
0,0,0,29.99,54,0,-40,0,10,7
0,0,3.7,94.15,221,0,93,0.8,8,2
0,0,0,30.09,169,0,7,-0.1,10,5
0,0,0,35.34,268,1,-112,-0.4,12,2
0,0.3,11,10.25,920,0,-510,-0.2,12,2
1,0,0,52.16,1416,28,-25,16.3,10,4
0,0,0,54.69,1108,2,7,-0.7,10,2
0,5.3,8,12.45,225,12,-225,-12.4,8,4
1,4,16.6,82.56,1083,75,-376,-22.6,14,7
0,0,4,75.24,799,85,394,61.6,10,1
0,0,0,62.3,349,64,-185,-22.3,10,2
0,0,0,29.49,221,0,38,-28.5,12,2
0,0,0,38.23,128,0,-33,-4,10,1
1,10.3,65.7,100.64,1784,80,-354,-22.4,12,4
0,0,0,60.24,255,0,-167,-0.2,10,2
0,0,0,35.5,189,0,-47,-0.5,8,7
0,0,0,11.31,32,5,-10,-1.3,12,2
0,5,25,72.25,354,112,-4,-42.3,8,5
0,0,0,64.37,257,0,-3,28,12,2
0,0,0,34.99,150,0,5,0,12,4
1,0,0,38.45,263,13,79,13.4,12,3
0,3,20,67.07,1040,42,-412,-17.1,10,5
0,0,0,35.24,303,0,30,0.7,10,2
0,0,3.7,34.24,82,0,-35,-0.2,14,4
0,10.3,3.6,54.83,672,49,-51,7,12,5
0,0,0,39.77,187,0,-32,2.3,10,3
0,0,0,76.09,1163,110,-92,-1.1,8,4
0,6,43,205.02,900,0,-197,-86.1,10,4
0,0,0,29.99,264,0,19,0,14,2
1,0,0,31.71,363,0,-97,0.2,14,2
0,0,0,93.33,1490,95,-308,-30.8,8,6
1,0,7,68.03,356,40,-80,-11.6,14,7
0,0,0,39.31,149,0,-8,-0.3,12,5
0,0,0,110.59,505,0,307,-2.1,8,2
0,0,0,93.77,1246,36,520,49.6,12,2
0,0,3.6,22.41,1102,60,149,28.6,10,6
0,0,0,73,408,86,-44,-4.9,8,2
1,0,31.4,50.24,334,0,44,-0.2,10,4
1,2.7,38,97.88,1752,87,-94,85.9,10,4
1,0,0,35.08,422,0,-76,-0.1,12,7
0,1,11,76.82,886,115,427,45.8,10,4
1,6.7,3.3,39.25,512,55,-512,-39.2,12,4
0,0,0,31.24,115,1,35,-0.8,8,2
1,1,11.6,34.99,220,0,-119,0,12,5
1,0,1.6,12.13,303,2,83,1.6,14,1
1,3.3,41,52.44,960,126,38,-8.7,12,2
1,0,0,10,164,0,-86,0,14,2
0,20.3,10.3,108.5,803,23,-35,-63.5,10,2
0,0,0,41.72,25,0,2,4,8,5
0,0.7,31.7,46.64,470,15,-21,-6.6,14,4
0,0,0,39.78,214,0,32,-2.8,8,2
0,0,0,32.3,88,0,-6,4.3,10,2
0,3,21.4,54.29,568,1,-568,-54.3,14,7
0,0,0,93.49,937,0,463,-23.1,14,2
0,0,2,35.09,226,0,-40,-0.1,14,4
1,0,0,50.16,554,2,8,0.5,10,2
0,0,0,42.87,310,21,-25,-7.5,14,2
0,0,2.7,38.99,193,0,25,0,14,2
0,0,0,202.38,2072,352,-25,-54.6,8,2
0,1,13,71.69,896,88,349,67.4,10,5
1,0,0,27.57,173,14,-50,-27.6,12,2
0,0,0,66.36,430,0,-46,-2.4,10,2
0,5.7,13,35.52,175,0,144,0.9,12,3
0,0.3,4.7,86.06,944,51,-28,-15.1,10,3
1,0,8.3,49.99,807,0,100,0,10,7
0,0,0,38.37,425,8,129,7.5,8,3
1,0,0,23.26,406,28,676,24.8,10,2
0,0,4,37.99,45,0,-25,0,10,4
1,0,0,101.28,1192,104,-261,-25.9,14,2
0,0,0,53.99,346,0,86,0,12,2
0,0,0,37.91,41,0,8,2.7,14,4
0,2.7,34,81.75,1179,21,-586,-6,8,7
0,0,7.7,32.1,196,0,-166,-2.1,10,2
0,3.7,24,287.7,2174,821,-272,-103.3,12,4
0,0,0,20.18,7,0,15,0.6,14,2
0,6,23,96.39,1168,93,-120,-30,8,5
0,7.3,4.7,38.74,745,0,-158,1.2,14,2
0,0.7,14.4,85.07,727,0,-301,-5.1,8,3
1,6.3,11,36.19,868,8,-640,-7,12,3
0,2,5,73.26,677,91,-34,-22.3,12,2
0,0,0,39.99,398,0,57,0,12,2
0,5.3,37.3,110.9,1770,74,24,-10.7,8,2
0,0.7,14,90.78,436,0,416,5.6,8,5
1,4.3,13.6,39.48,1243,0,65,-0.5,12,5
1,0,0,55.09,863,46,427,48.3,12,1
0,15.3,20,58.27,983,30,286,19.1,14,4
1,0,3.3,10.16,182,0,22,-0.2,14,4
0,0,0,36.02,241,16,-17,-6,8,4
1,0,13,50.89,673,0,-81,39.1,12,7
0,9,20,113.06,1397,169,-172,-68,10,5
0,7.3,37.3,95.69,1368,114,-190,-34.2,14,7
0,0,0,10.69,185,0,12,-0.7,14,1
0,0.3,5,34.99,56,0,2,0,10,6
0,0,0,95.94,1050,0,-248,-18,12,2
0,1.7,16.3,73.23,781,54,47,5.8,14,5
0,0,0,10.57,20,0,6,1.7,12,1
0,0,0,31.05,47,0,4,2.8,12,3
0,0,13,194.64,1590,418,910,65.8,12,1
0,2.7,37,79.56,879,0,-103,4.3,12,4
0,0,0,39.99,4,0,-4,0,10,2
0,0,0,10.58,234,1,22,-0.3,12,2
1,0,0,45.88,226,8,166,8.7,12,2
0,12.3,24.3,44.33,1367,23,218,-4.3,14,2
0,0,0,33.24,186,0,64,0,12,2
0,0,0,67.77,1390,92,-483,-5.1,8,4
0,0,2.3,55.69,55,0,13,4.3,8,2
0,27.7,78,114.75,2518,148,-781,50.5,14,5
0,0,0,31.83,412,5,75,5.5,10,2
0,0,0,30.26,131,0,53,-0.3,8,2
1,0,0,49.99,617,0,32,0,12,2
1,2.7,6.3,22.39,244,6,-224,-16,14,5
0,0,2.7,54.82,154,0,20,-2.6,8,5
0,0,0,21.12,0,0,0,35.8,12,7
0,2.7,11.7,75.07,1108,0,-119,-0.1,10,5
0,0,0,100.82,390,181,-154,-59.8,10,2
0,0,0,33.53,130,0,25,7.6,8,2
0,8.7,16.7,136.12,1766,224,323,74.4,12,5
0,0,24,80.61,1205,0,411,7.2,8,2
0,0,0,52.51,459,26,-96,-14.6,12,2
0,0,0,10,847,0,131,0,12,3
0,11.7,49.7,96.68,2181,0,-120,-15.7,8,4
0,0,0,39.91,322,9,52,-3.9,8,5
0,0,19,59.04,822,15,94,-4.7,8,5
1,0,13.7,86.86,788,152,-504,-86.9,12,2
0,0,1.7,48,486,16,691,9,12,2
0,0,0,56.4,865,60,81,-7.8,12,2
0,0,0,10.09,14,0,-9,-0.1,8,2
1,6.3,17.7,60.24,1172,0,-202,-0.2,12,2
1,0,0,34.99,616,0,-194,0,14,2
0,0,0,59.99,219,0,55,0,12,2
0,0,0,50.68,183,0,81,2.1,14,2
1,5.7,31,107.68,2245,120,-386,3.9,12,7
0,0,0,48.46,1337,0,-1123,-8.5,12,5
1,0,0,35.55,471,0,-98,0.4,8,2
1,0,0,10.69,171,2,117,0.3,10,2
0,0,25.7,123.87,1051,206,649,50.5,12,4
1,0,1.3,43.56,299,24,-66,-8.6,14,5
1,5.7,5.6,92.89,220,0,NA,NA,10,3
0,0,0.3,38.99,67,0,4,0,14,2
0,0,0,10,88,0,-20,0,12,3
0,0,0,59.52,358,57,326,68,12,2
0,11,6.7,61.68,403,122,-403,-61.7,8,5
1,0,0,44.13,149,0,22,12.2,8,2
0,0,1.3,49.99,128,0,219,0,10,3
1,8.7,39,92.45,1406,0,-808,-31.5,8,2
0,0,0,33.99,38,0,-12,0,10,2
0,0,7.7,71.78,1149,4,-30,-9.8,14,3
0,0,3.6,39.8,263,0,-50,-0.8,8,2
0,21,14.7,68.74,962,0,39,-13.7,14,4
0,0,0,39.09,326,11,-93,-4.1,10,3
1,1,7.3,41.84,581,23,-581,-17.5,12,5
0,0,0,30.59,360,2,4,-0.6,10,3
0,0,0,39.3,338,24,115,-2.5,8,2
0,0.3,4.4,39.35,245,63,-245,-39.4,12,4
0,50.7,47,129.56,1715,104,-459,-44.7,12,4
0,0,0,37.41,304,0,222,-0.5,8,2
0,0.7,9,74.74,203,20,213,9.3,14,2
0,0,0,49.12,620,28,1,4.9,12,2
0,0,2.3,150.41,857,278,167,41.5,14,3
0,4,1,39.24,245,0,-104,-0.2,14,3
0,0,0,35.19,589,0,180,-0.2,10,2
0,8,9.4,121.22,616,155,670,64.8,10,6
1,0,0,35.33,934,0,-387,0,12,2
1,2.3,29.7,47.09,325,0,-53,-8.1,8,2
0,0,13,63.39,401,0,350,21.6,12,1
0,0,0,45.09,562,22,87,20.3,10,2
1,0,0.7,10,62,0,-47,0,12,5
0,2.7,27.4,144.28,881,191,-225,-30.6,8,3
1,3.7,10.7,90.67,1584,183,414,84,12,3
0,0,0,37.62,1090,12,114,-4.4,14,2
1,0,0,12.84,226,0,-53,-0.9,12,2
1,6,3.6,81.91,339,6,-57,-41.9,14,4
0,0,0,35.06,363,26,53,-5.1,12,2
0,0.7,4.4,39.28,190,1,42,0.9,12,2
0,0,0,45.2,251,39,-101,-15.2,8,3
1,0,0,60.28,334,0,-64,-0.3,14,4
0,0,0,34.99,61,0,4,0,14,2
0,0,6.3,31.04,372,0,-45,-1,10,2
0,0,25.7,46.54,405,33,-405,-11.6,10,2
0,0,0,30.09,140,0,37,-0.1,14,2
1,2,10.4,26.92,250,41,103,50.1,14,3
0,0,14,50.73,340,0,24,0.2,12,5
0,0,1,89.95,212,10,34,-1.6,14,2
0,0,0,34.99,32,0,58,0,14,2
0,0,0,35.81,384,0,-26,4.2,10,2
0,0,0,36.1,82,33,24,6.6,10,3
1,0,0,34.67,634,12,-78,-34.7,12,2
0,5.3,5.6,60.73,227,13,-40,0.2,14,7
0,0,4,38.09,138,10,34,-4.1,12,4
0,0,0,30.88,51,0,-19,-0.9,8,2
0,14.3,25,52.33,823,32,-53,8.1,14,7
1,0,0,34.59,0,0,0,-46.2,12,1
0,0,0,53.77,477,53,-38,-7.2,8,7
0,0,0,118.53,1030,120,-280,-20.5,14,2
1,0,10.3,122.61,1665,195,1115,176.1,8,5
0,0,0,50.44,1702,0,7,-0.4,8,1
0,0.3,11.4,58.44,548,0,23,-0.4,8,4
0,0,0,89.41,926,30,-686,4.4,8,3
1,0,0,36.02,280,0,-132,1.4,12,2
1,0,4.6,22.93,574,49,-33,-9.2,12,2
0,0.7,3.3,12.74,88,7,0,6.9,12,5
0,0,4,51.4,390,0,-11,-1.4,14,2
0,1.3,0.3,29.99,224,0,-77,0,10,4
1,0.3,2,34.99,58,0,NA,NA,12,3
0,1.3,3.3,45.11,237,10,378,9.2,10,2
0,0,0,64.17,512,88,-190,-29.6,8,2
0,3.3,2.7,60.4,1438,0,-21,-16.4,12,3
0,0,0,103.86,946,116,1140,104.6,10,2
0,0,0,82.95,588,134,299,83.2,10,6
0,0,0,58.36,356,63,-102,-23.4,8,1
0,0,0,50.44,659,0,-25,-0.4,8,2
0,2.7,6,53.44,451,38,192,37.9,12,5
0,0,0,48.34,524,1,165,38.8,8,2
0,0,0,41.88,420,10,-136,-6.9,8,4
1,0,0,36.3,489,12,39,5,14,2
0,0,1,40.06,504,14,109,-5.1,14,5
0,8.7,23,124.5,1751,181,72,-6.5,10,5
0,0,0,49.23,548,25,364,18.5,12,2
0,0,0,45.24,236,0,88,1.6,8,2
0,0,0,49.99,359,0,105,0,14,2
0,0,0,60.58,352,0,-30,-0.6,10,2
0,8.3,3,42.48,318,7,-150,-2.1,14,5
0,1.3,12.6,91.46,1142,122,180,23.9,14,5
0,0.3,7.7,70.39,1549,60,626,38.5,10,3
0,0,0,49.88,690,17,-17,-4.6,12,2
0,0,0,36.65,312,18,-162,-6.7,8,2
1,0,0,40.6,130,15,-128,-5.6,12,5
0,0,1.6,30.26,134,0,-38,-0.3,8,2
1,1,5,47.59,329,0,39,-40.2,12,4
0,3.3,18.4,92.6,898,0,-79,-16.4,12,5
0,0.3,5.7,83.92,366,32,180,1.4,10,2
0,0,0,64.4,552,81,-94,-29,8,3
0,0,0,43.18,115,0,-28,1.8,8,2
0,10.3,21.3,132.09,1677,180,-297,-42.2,8,4
0,0,1,176.78,584,244,-471,-126.8,10,3
0,1,12,56.09,596,14,333,17.3,10,3
0,8,6.7,31.95,523,14,-523,-57.3,8,5
1,0,0,68.36,0,0,0,-1.9,10,4
0,10.7,11.4,101.91,1118,117,222,-49,10,5
1,7.7,13.6,59.08,1215,69,-235,2.3,10,2
0,0,0,64.79,106,0,82,1.6,10,2
0,0,7.3,77.87,647,22,-401,-9.9,10,5
0,7,30.3,77.2,523,127,138,15.2,10,4
0,0,0,40.46,96,0,-2,-0.5,10,3
0,0,3.3,44.44,214,0,12,-9.5,8,7
1,0,3.7,57.16,1147,22,-119,-6.2,14,2
0,14.3,29.4,75.77,1354,50,-68,-11,14,2
0,0.3,9,84.29,774,27,326,104.5,10,2
0,16.7,3.6,83.97,755,30,-369,-48,8,2
0,0,0,34.99,176,0,148,0,10,2
1,0.7,7.7,36.45,158,4,0,-1.5,12,6
1,0.3,10,46.46,260,29,49,-5.2,10,5
1,1.3,9.7,131.42,914,226,-80,-48.8,10,3
0,0,0,63.98,266,0,56,2,14,2
0,2.3,22.4,30.81,545,0,-531,-71.3,8,7
1,1.3,1.7,39.63,326,3,-163,-7.6,12,4
0,10.7,20,51.17,900,22,-16,-3.8,10,4
0,0,0,117.8,1242,209,517,66.2,8,2
1,0,0,10.74,40,0,4,0.2,12,3
0,0,0,11.71,6,6,-4,-1,8,2
1,27.7,10.4,42.64,604,4,-74,-2.6,14,2
0,0,0,43.03,572,35,-572,-49.9,14,4
0,7.3,24,85.19,2135,34,234,6.5,14,5
0,0,0,64.96,490,15,-9,-5,8,3
0,4.3,48.4,169.47,1741,163,431,101.4,8,5
0,0,0,29.99,87,0,-40,0,12,2
1,5.3,11,151.87,818,272,140,11.9,8,3
0,0,3,42.92,213,20,-151,-5,12,5
1,0,0,82.97,558,110,204,60.2,10,2
0,0,0,30.98,204,0,103,-1,10,2
0,0,0,72.35,331,104,62,6.9,10,2
0,0,1,30.75,360,0,-257,-0.8,14,2
0,0,0,37.83,256,0,-120,-2.8,8,2
0,0,0,59.99,306,0,241,0,9,2
0,3,6,11.08,292,0,205,-1.1,10,1
0,14.7,23.7,100.56,1236,119,685,-20.2,8,4
0,0,0,31.98,156,0,-26,4,8,2
0,0,0,15.04,304,16,16,-5,10,2
1,0,0,57.96,1034,0,-128,2,8,2
0,1,8.3,41.85,422,18,-31,-7.5,14,5
0,0,0,83.37,1082,126,-484,-44.4,12,3
0,0,0,37.88,285,8,-66,-2.9,14,2
0,0,0,87.62,457,123,569,111.9,12,2
1,0,0,60.09,122,0,99,0.3,14,2
0,0,0,61.06,1385,74,-95,-26.1,14,2
1,1.7,10.7,42.59,1351,21,10,-7.6,14,7
0,0,0,47.21,281,34,-108,-12.2,14,2
0,0,0,46.55,118,0,-116,-1.2,10,3
1,0,0,35.48,68,0,75,1.5,14,5
0,8,6,49.45,472,0,278,4.5,14,4
1,0,0,71.76,499,45,62,6.9,8,2
0,0,0,54.33,254,28,-187,-15.3,8,4
1,1.3,67.3,59.19,853,0,-108,-9.2,8,4
1,0,0,55.23,732,0,-34,-1.1,8,4
0,0,3.6,30.51,66,0,60,-0.5,8,2
1,0,0,35.09,434,0,13,-0.1,14,2
0,0.3,12,36.15,80,0,-44,-13.9,10,3
0,2.3,7.7,61.96,590,0,-24,2,8,5
0,0,0,17.81,216,20,-66,-6.8,12,2
0,1.7,24.3,131.32,1016,270,49,55.5,10,3
0,0,0,20.17,18,0,-16,-0.2,8,2
1,0.3,8.6,84.99,562,1,-136,0,12,3
0,0,0,14,152,0,-97,0,14,2
1,0,16.3,84.75,988,134,-408,-30.8,14,4
0,0,0.3,19.24,56,0,-23,-9.2,10,2
0,0,0,53.87,1032,37,46,-14.9,10,2
0,4.3,10.6,43.91,232,0,-145,0.1,10,5
1,8.3,14,86.36,681,0,246,-23.6,8,2
0,0,0,86.86,1220,65,-26,-34.9,10,2
0,3.3,5.3,31.47,215,0,-172,-1.5,12,2
0,0,0,72.78,454,107,-142,-37.8,8,2
0,3,17,55.28,932,1,82,-20.3,12,2
0,2.3,17.7,93,2058,84,-543,52.2,14,3
0,0,0,40.15,920,19,-331,-6.9,10,2
1,0,0,39.24,611,0,28,-0.2,12,2
1,0,0,70.97,275,82,-154,-32,12,2
0,0,0,34.99,389,0,-10,0,14,2
0,0,0,37.86,1100,6,359,-1.9,14,2
0,0,0,48.48,230,0,-127,-0.5,14,2
1,0,0,75.32,460,0,122,33.5,10,5
0,0,0,31.21,142,0,14,-0.4,12,2
0,0,0,34.26,620,68,-61,-5.2,10,2
1,6.7,23,41.56,954,19,19,-4.4,14,2
0,0,11.4,80.53,929,120,344,64.3,10,2
1,15.7,1.6,52.34,562,37,411,-10.2,14,5
0,3.3,1,55.91,229,17,-133,-4.9,14,2
0,0,0,35.8,120,0,-4,0.2,8,2
0,0,11.4,44.99,588,0,-60,0,14,5
0,0,0,30.26,102,0,42,-0.3,8,2
0,0,0,37.79,630,8,38,8.4,10,3
0,0.7,4,34.09,112,0,-112,-0.1,12,2
0,0,0,35.5,390,0,85,-0.5,8,3
0,4.3,43.6,82.03,1694,4,313,3.8,14,5
0,0,0,30.48,179,0,-79,-0.5,10,2
0,0,4.3,50.98,418,34,-29,-9.5,14,3
1,0,0,31.32,111,3,18,2.2,12,4
0,0,0,10.58,77,0,2,0.5,14,2
0,0,0,46.24,1366,25,180,5.2,10,2
0,0,0,44.16,452,26,78,-9.2,14,2
0,6,26,43.78,863,21,-468,-8.8,12,5
0,0.7,5,24.36,279,5,290,-5.4,12,6
1,0,0,34.99,144,0,-43,0,14,4
1,8,6.7,33.56,195,0,-195,-4.5,14,3
0,0,0,35.24,182,0,35,-0.2,14,3
0,0,0,40.33,285,0,-86,-5.3,8,2
0,0,0,10,58,0,44,0,10,2
0,0,0,8.74,76,0,67,1.3,10,2
0,0,1,57,270,0,256,10.3,12,4
1,0.7,15.4,17.41,261,21,-66,-4.4,10,2
1,8.3,6.7,133.88,1754,278,-354,-36.5,14,3
0,6.7,29,195.29,1740,333,-73,-75.7,8,4
1,0,8,36.71,263,18,166,20.2,12,2
0,0,0,99.82,528,118,-256,-19.8,12,2
0,7,8,79.62,478,80,-178,-28.7,14,4
1,0,0,109.86,744,54,-131,59.4,12,2
0,0.3,0,14,0,0,0,0,10,2
0,0,33.4,231.79,2892,530,-18,2.9,10,3
0,0,3,37.18,76,0,21,-1.2,8,2
1,0,1,35.24,186,0,-25,-0.2,14,2
0,0,0,50.33,225,0,29,-0.3,14,2
1,2.3,16,62.73,1135,2,-224,-2.7,14,7
0,28.7,31.4,100.73,1324,184,509,50.8,8,7
0,2.7,4,33.76,2216,0,664,6.2,14,2
1,0,0,57.74,116,0,-14,-3.8,12,2
1,0,11.3,60.24,149,0,-2,-0.2,10,2
1,0,18,43.58,357,10,-185,-3.6,12,3
1,0,0,61.13,470,0,396,78.4,14,7
1,1,15.6,10.49,483,0,-235,-0.5,12,3
1,0,20,73.14,564,55,-322,12.4,8,3
0,0,0,39.86,299,12,-38,-4.9,12,5
0,0.7,28.3,88.7,875,0,43,19.7,8,4
0,0,0,35.3,86,0,-40,-0.3,8,3
0,8.7,14.7,81.72,1023,0,478,-1.7,12,4
0,0,4.7,74.48,258,0,-3,-0.5,14,2
0,0,0,54.37,402,0,82,-2.6,10,4
0,0,0,39.99,241,0,75,0,10,3
0,0,0,23.39,2,0,0,0.6,8,2
0,0,0,44.36,595,18,-49,26.1,14,4
1,0,0,49.99,92,0,50,0,14,4
0,0,0,19.99,6,0,-2,0,12,2
0,0,0,79.22,232,121,-206,-69.2,10,2
0,0,0,68.49,928,46,-430,-17.5,14,2
0,12,11.3,73.71,602,8,1,5.3,8,5
0,0,0,91.67,777,161,201,59.1,10,3
0,0,0,30.41,137,0,27,-0.4,8,2
0,0,0,84.81,763,105,282,-33.8,10,2
0,0,2,31.49,126,0,-52,-1.5,8,4
0,0,0,57.93,307,57,-19,-12.5,12,2
1,0,19,20.88,327,1,NA,NA,14,3
0,0,0,154.3,764,314,37,-5,10,2
0,4.7,16.7,45.83,630,27,-75,-1.5,14,2
0,0,2.7,35.62,595,0,-153,-0.6,10,5
0,0,0,56.43,296,0,71,3.6,8,5
0,2,3.4,23.54,154,4,31,-23.5,10,2
1,7.3,56.3,269.38,3391,694,-431,-73.9,14,2
0,8.3,20,55.9,933,22,-933,-108,10,5
0,0,0,53.35,450,0,-315,-1.3,8,3
1,0,0,60.98,112,0,0,2.2,12,2
1,0.7,3,107.71,332,107,-82,102.3,12,7
0,0,0,24.36,10,0,22,0.4,8,2
0,0,9,61.48,429,0,-106,17.5,14,2
0,0.7,0.7,50.73,112,0,50,0.2,12,5
0,7.7,26.4,56,861,0,-251,8,14,4
0,1.3,58.3,84.9,1149,73,71,29.3,8,2
0,0,0,53.99,556,32,44,-10,12,2
1,0,0,29.74,250,0,-28,5.2,14,2
0,0,0,39.07,594,10,101,5,14,2
1,0,0,29.99,0,0,0,0,12,1
1,1.7,12,36.41,908,4,-596,-1.4,12,2
0,0,0,30.51,158,0,19,-0.5,8,2
1,4.3,26.7,208.23,912,71,NA,NA,14,5
0,0,0,40.38,723,8,435,-4.4,10,3
0,0,6.6,30.28,153,0,10,-0.3,8,2
1,0,0.3,13.82,7,0,-7,-57.4,14,3
0,0,0,10,102,0,12,0,12,2
1,0,1.6,40.05,984,3,-286,-5.1,8,7
0,0,0,10.09,454,0,234,-0.1,8,1
0,0.7,10.6,58.12,606,50,340,20.2,14,5
0,8.7,40.7,84.76,1514,106,-1442,-34.8,14,7
0,0,36.7,60.53,600,0,-48,-0.5,8,2
0,0,0,66.64,736,182,208,31.9,8,3
0,4.7,5,51.97,480,0,-52,2,12,5
0,3.3,2.3,54.94,46,0,-46,-0.9,8,5
1,0,6.7,14.25,420,0,-80,-0.2,10,2
0,0,0,77.24,742,120,-80,-23.1,10,2
1,0,0,64.22,162,0,12,-0.1,12,2
0,0,0,15.8,329,18,14,-5.8,12,2
1,0,27,131.34,731,287,88,-35.5,12,2
0,0,0,50.66,368,0,33,-0.7,12,3
1,0,0,30.19,215,0,-67,0,12,2
0,6.7,21.3,93.79,915,91,301,56.6,14,4
0,1,12.7,60.48,650,0,-64,-0.5,10,4
0,0.3,5.6,10.59,459,0,-459,-0.6,8,2
0,0,0,18.32,502,30,-132,-18.3,12,2
1,2,12,179.01,1521,321,NA,NA,14,4
0,0.7,5.7,37.49,500,0,-13,-2.5,14,5
1,0,0,23.99,0,0,0,0,12,5
1,1,3,24.6,225,0,23,-21.6,8,4
0,5,5,94.73,725,87,-117,-40.8,10,3
0,1,18.3,49.35,779,0,227,1.6,10,2
0,0,22.7,84.41,2184,0,190,-9.4,8,7
1,72.3,46.7,258.67,2311,543,-1422,-169.3,10,4
1,0,0,49.99,344,0,22,0,12,3
1,0,0,89.19,1243,27,-125,-88.2,14,2
1,0,0,34.99,185,0,52,0,12,3
1,0,7,82.35,854,95,636,82.8,8,2
1,1,4,23.71,115,28,-115,-3.7,12,5
0,0,0,38.99,90,0,34,0,12,2
1,0,0,36.23,315,0,5,1.7,10,2
0,0,0,37.44,127,0,-72,-7.4,8,7
1,0.3,17.4,37.2,656,14,5,-5.6,14,7
1,0,0,30.34,232,0,-9,0,8,3
0,5,12.7,57.72,742,53,292,21.5,14,4
0,1.3,0.3,68.24,115,0,-115,-0.2,10,5
0,0,0,42.3,216,20,170,19.3,12,4
0,0,4.7,35.48,28,0,-6,1.5,12,4
0,0,3,49.2,362,0,-33,-3.2,10,5
0,0,28.3,67.23,394,0,-23,-3.2,12,3
0,0,0,10.09,46,0,-13,-0.1,8,2
0,0,0,60.31,74,0,7,-0.3,10,3
0,1.3,3.4,46.45,401,29,36,-10.5,8,2
0,0,0.7,9.57,78,1,-23,0.4,10,1
1,9.3,6,33.99,83,0,-8,0,14,5
0,0,0,44.29,573,21,-113,-9.3,14,3
0,4.7,14,34.99,427,0,283,0,14,2
0,2.7,7.6,72.69,467,86,84,53.5,12,5
0,0,0,51.48,189,0,14,-1.5,14,4
0,0,3.4,29.7,126,49,22,-19.7,14,2
